,DIVERSIDADE (DI),DI RELATIVO,FRAC Its,VELOC FOBJ,VELOC X,NP,Fo,CRo,fmin,fmax,AD_fmin,AD_fmax,DELTA FOBJ,DELTA VX,r_fitness,F,CR
13,0.17641597017488986,0.01894976520750727,0.6,1.0,1.0,100.0,0.3010879767868227,0.47674649564481,0.01147791644185565,0.08308113061287023,0.001043084675443766,0.0009403983019272672,-1.0,-1.0,0.8618468916204471,0.4500797643195917,0.3005031164728735
14,0.07534821329382163,0.0080935470258595,0.7,2.0,1.0,100.0,0.4500797643195917,0.3005031164728735,0.0016376973816351426,0.013987384388600895,0.00014882989002852696,0.00015832370636283312,1.0,0.0,0.8829161095358333,0.3205997878963483,0.4962288578295192
15,0.04154024123157688,0.004462055318581568,0.8,2.0,1.0,100.0,0.3205997878963483,0.4962288578295192,0.0003858341167499948,0.004041012307948868,3.506365083628667e-05,4.574036347879953e-05,0.0,0.0,0.9045204301924444,0.35923710998077424,0.3055030327197165
16,0.02673663601274164,0.002871922391027112,0.9,2.0,1.0,100.0,0.35923710998077424,0.3055030327197165,0.00014173038861391694,0.0022771218360303227,1.2880107392031634e-05,2.5774823862985426e-05,0.0,0.0,0.93775897873739,0.2591681181313378,0.14925865316288506
17,0.011207436492605314,0.00120384957156871,1.0,2.0,1.0,100.0,0.2591681181313378,0.14925865316288506,2.48664351255136e-05,0.0002764776879065538,2.259800160049468e-06,3.129460881311397e-06,0.0,0.0,0.9100598847096908,0.2950970189757653,0.3581612417549679
18,6.7318682541848025,0.7164180386468771,0.2,0.0,0.0,100.0,0.5294720250652235,0.3287003634418601,59.995683960306785,152.84193088151468,1.0,0.8111632047709934,0.0,0.0,0.6074658072278849,0.9331882441217898,0.4531862205813965
19,6.062488260475316,0.6451813649486512,0.3,1.0,2.0,100.0,0.9331882441217898,0.4531862205813965,36.32775035712672,134.36398841122738,0.6055060624221101,0.7130970069329686,1.0,2.0,0.7296317950465723,0.8756545585672859,0.15274738420922215
20,5.289027755515137,0.5628682481418968,0.4,1.0,2.0,100.0,0.8756545585672859,0.15274738420922215,31.40788120540949,126.55303566161535,0.5235023443717882,0.6716426924778482,0.0,0.0,0.7518204044556492,0.7802422778187171,0.08548241403591582
21,5.038099886897066,0.5361640339936998,0.5,0.0,0.0,100.0,0.7802422778187171,0.08548241403591582,31.40788120540949,107.28937988208578,0.5235023443717882,0.5694065543473901,-1.0,-2.0,0.7072601105540204,0.7662762060859616,0.4996953000747468
22,4.5611783180708025,0.4854091466391377,0.6,1.0,2.0,100.0,0.7662762060859616,0.4996953000747468,23.695827586359968,94.58249202699228,0.3949588707420546,0.5019685167895312,1.0,2.0,0.7494691979611029,0.959341417008926,0.3675216528447304
23,4.237013987653442,0.4509109709428864,0.7,0.0,0.0,100.0,0.959341417008926,0.3675216528447304,23.695827586359968,75.49931553177603,0.3949588707420546,0.40069021891805184,-1.0,-2.0,0.6861451336418155,0.7080191715610009,0.17973075210706888
24,3.927854178679117,0.4180096045449115,0.8,1.0,2.0,100.0,0.7080191715610009,0.17973075210706888,19.32925154894568,66.16213057838968,0.3221773679875694,0.3511358798263805,1.0,2.0,0.7078502251972651,0.6588620887968093,0.08500085066512998
25,3.705216778863805,0.3943161151178162,0.9,1.0,2.0,100.0,0.6588620887968093,0.08500085066512998,14.27489726600932,66.16213057838968,0.23793206983778376,0.3511358798263805,0.0,0.0,0.7842436883271731,0.6949343335258761,0.1743304933768251
26,3.5249106327455384,0.37512759706003546,1.0,1.0,2.0,100.0,0.6949343335258761,0.1743304933768251,11.831835629676945,53.05455887421078,0.1972114467018144,0.28157133160976755,0.0,0.0,0.7769873903253153,0.9867988556819446,0.29513929590273913
27,1190.2358035123011,1.2670073076657338,0.2,1.0,2.0,100.0,0.947197191098774,0.3599867309683453,1621.6306140736442,3723.6169557787202,0.7603793109765784,0.9714601867695096,1.0,2.0,0.5645012273464329,0.6670592165205713,0.05432488091850518
28,1215.334992094691,1.2937254212164486,0.3,1.0,2.0,100.0,0.6670592165205713,0.05432488091850518,1488.242704352595,3398.219518004882,0.6978339902321026,0.8865667459488803,0.0,0.0,0.5620522169131815,0.7937507496384594,0.23581756260592346
29,1228.1051802922964,1.3073193004451584,0.4,1.0,2.0,100.0,0.7937507496384594,0.23581756260592346,1298.2895628788392,2981.67202240703,0.6087653468689774,0.7778930255642242,0.0,0.0,0.5645766693578986,0.6177081837954878,0.3755776722336761
30,1242.7341063324525,1.3228918081293368,0.5,0.0,0.0,100.0,0.6177081837954878,0.3755776722336761,1298.2895628788392,2567.9468961158464,0.6087653468689774,0.6699556374732359,-1.0,-2.0,0.4944250736483025,0.7283182103517296,0.4718631639860928
31,1271.2846134542613,1.353283854019864,0.6,1.0,2.0,100.0,0.7283182103517296,0.4718631639860928,992.2726832701503,2420.998972188354,0.4652746517349437,0.6316181663210402,1.0,2.0,0.5901391555019002,0.6715978158433188,0.332030725206283
32,1291.6937310754624,1.3750093819301863,0.7,1.0,2.0,100.0,0.6715978158433188,0.332030725206283,961.1766181025464,2137.274659330969,0.4506937697504649,0.5575968915140981,0.0,0.0,0.5502793176786069,0.6242856792267697,0.03867842579938102
33,1295.3289181191412,1.3788790424928088,0.8,1.0,2.0,100.0,0.6242856792267697,0.03867842579938102,629.641523382435,2084.4349414921667,0.2952376352275973,0.5438114558019557,0.0,0.0,0.6979317939605738,0.9896255993278232,0.36459758047278623
